SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100832,0,Cash loans,F,N,Y,1,90000.0,131922.0,7285.5,94500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-14966,-7042,-7409.0,-4348,,1,1,0,1,0,0,Core staff,3.0,2,2,SATURDAY,12,0,0,0,0,0,0,Kindergarten,,0.6009312454742669,0.5154953751603267,0.0722,0.0821,0.9811,,,,0.1379,0.1667,,,,,,,0.0735,0.0852,0.9811,,,,0.1379,0.1667,,,,,,,0.0729,0.0821,0.9811,,,,0.1379,0.1667,,,,,,,,block of flats,0.0518,"Stone, brick",No,1.0,0.0,1.0,0.0,-177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100833,0,Cash loans,F,N,Y,0,121500.0,723996.0,20448.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-14804,-145,-6463.0,-4277,,1,1,0,1,0,0,Medicine staff,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Medicine,0.4057476228135477,0.5899591805306108,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100834,0,Cash loans,M,N,Y,2,202500.0,485640.0,38938.5,450000.0,Unaccompanied,Working,Incomplete higher,Married,Rented apartment,0.014519999999999996,-16133,-146,-722.0,-2126,,1,1,1,1,1,0,,4.0,2,2,MONDAY,15,1,1,0,1,1,0,Transport: type 4,,0.5604905546190478,0.6754132910917112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100835,0,Cash loans,M,Y,Y,0,337500.0,267102.0,20686.5,247500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,Co-op apartment,0.008575,-19594,-1725,-10155.0,-3119,64.0,1,1,0,1,0,0,Laborers,1.0,2,2,SUNDAY,10,0,1,1,0,0,0,Construction,,0.2579908916232558,0.445396241560834,0.0928,0.0911,0.9776,,,0.0,0.2069,0.1667,,0.0,,0.0875,,0.1015,0.0945,0.0945,0.9777,,,0.0,0.2069,0.1667,,0.0,,0.0911,,0.1075,0.0937,0.0911,0.9776,,,0.0,0.2069,0.1667,,0.0,,0.08900000000000001,,0.1037,,block of flats,0.0688,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100837,0,Revolving loans,F,N,Y,2,45000.0,135000.0,6750.0,,,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-10072,-381,-519.0,-1834,,1,1,1,1,0,0,Core staff,4.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Kindergarten,0.35850915091882546,0.37817420680285024,,,,0.9791,,,0.0,0.0345,0.0417,,,,0.006999999999999999,,,,,0.9791,,,0.0,0.0345,0.0417,,,,0.0073,,,,,0.9791,,,0.0,0.0345,0.0417,,,,0.0071,,,,block of flats,0.0079,"Stone, brick",No,2.0,1.0,2.0,1.0,-2011.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100838,0,Cash loans,F,N,N,0,81000.0,229500.0,12447.0,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-16053,-1836,-1420.0,-4433,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Government,0.4967985402836868,0.5076330767238384,0.12530787842823918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-787.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
100839,1,Cash loans,M,N,N,0,180000.0,824823.0,29353.5,688500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.025164,-16532,-1815,-101.0,-84,,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.16214456766623808,0.2650494299443805,0.4134,0.2197,0.9871,0.8232,0.1542,0.4,0.3448,0.375,0.4167,0.1774,0.3345,0.4457,0.0116,0.0039,0.4212,0.228,0.9871,0.8301,0.1556,0.4028,0.3448,0.375,0.4167,0.1814,0.3655,0.4644,0.0117,0.0041,0.4174,0.2197,0.9871,0.8256,0.1552,0.4,0.3448,0.375,0.4167,0.1805,0.3403,0.4538,0.0116,0.004,not specified,block of flats,0.4358,Panel,No,0.0,0.0,0.0,0.0,-284.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100840,1,Cash loans,M,Y,Y,0,135000.0,450000.0,30442.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14655,-239,-4822.0,-5181,6.0,1,1,1,1,0,0,Core staff,2.0,1,1,WEDNESDAY,9,0,1,1,0,1,1,Transport: type 2,,0.3781022166255257,0.6512602186973006,0.0278,0.0469,0.9871,0.8232,0.0,0.0,0.1034,0.0833,0.0417,,0.0227,0.0237,0.0,0.0106,0.0284,0.0487,0.9871,0.8301,0.0,0.0,0.1034,0.0833,0.0417,,0.0248,0.0247,0.0,0.0112,0.0281,0.0469,0.9871,0.8256,0.0,0.0,0.1034,0.0833,0.0417,,0.0231,0.0241,0.0,0.0108,reg oper account,block of flats,0.0207,Panel,No,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100841,0,Cash loans,F,N,N,0,225000.0,835380.0,31086.0,675000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.010032,-8675,-697,-4978.0,-1347,,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,7,0,0,0,1,1,0,Self-employed,0.3781650784352911,0.1744287968296277,0.3296550543128238,0.067,0.116,0.9732,,,0.0,0.1379,0.1667,,,,0.0826,,0.1306,0.0683,0.1203,0.9732,,,0.0,0.1379,0.1667,,,,0.086,,0.1383,0.0677,0.116,0.9732,,,0.0,0.1379,0.1667,,,,0.084,,0.1334,,block of flats,0.0933,"Stone, brick",No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100842,0,Cash loans,M,Y,Y,1,247500.0,1087474.5,46206.0,972000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.010032,-11667,-5076,-1870.0,-4135,14.0,1,1,0,1,0,1,,3.0,2,2,SATURDAY,6,0,0,0,0,0,0,Military,0.3769622832210385,0.5570940435942876,0.6178261467332483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100843,0,Cash loans,F,N,N,0,117000.0,1078200.0,31522.5,900000.0,Family,State servant,Secondary / secondary special,Married,Municipal apartment,0.010032,-19235,-438,-11367.0,-837,,1,1,1,1,0,0,Core staff,2.0,2,2,MONDAY,3,0,0,0,0,0,0,Kindergarten,0.8444277674325102,0.7651057865385212,0.6127042441012546,0.2969,0.1559,0.9841,0.7824,0.1026,0.32,0.2759,0.3333,0.375,0.1833,0.2421,0.3093,0.0,0.0,0.3025,0.1618,0.9841,0.7909,0.1036,0.3222,0.2759,0.3333,0.375,0.1875,0.2645,0.3223,0.0,0.0,0.2998,0.1559,0.9841,0.7853,0.1033,0.32,0.2759,0.3333,0.375,0.1865,0.2463,0.3149,0.0,0.0,reg oper account,block of flats,0.2994,Panel,No,0.0,0.0,0.0,0.0,-774.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
100844,0,Cash loans,M,N,Y,2,180000.0,942300.0,34749.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.032561,-11395,-2834,-5534.0,-3595,,1,1,0,1,0,0,Laborers,3.0,1,1,TUESDAY,10,0,0,0,0,0,0,Electricity,,0.6877271238280985,0.3425288720742255,0.1402,0.121,0.9816,0.7484,,0.16,0.1379,0.3333,0.375,0.0586,0.1202,0.1572,0.0,0.0,0.1071,0.0842,0.9816,0.7583,,0.1208,0.1034,0.3333,0.375,0.0321,0.0983,0.1258,0.0,0.0,0.1093,0.085,0.9816,0.7518,,0.12,0.1034,0.3333,0.375,0.0401,0.0915,0.123,0.0,0.0,reg oper account,block of flats,0.181,Panel,No,0.0,0.0,0.0,0.0,-401.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100845,0,Cash loans,M,N,Y,1,67500.0,439074.0,21253.5,328500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.031329,-10140,-313,-1257.0,-2118,,1,1,0,1,0,0,,2.0,2,2,FRIDAY,14,0,0,0,1,1,0,Transport: type 4,0.2596923692778519,0.15357057289804046,0.17456426555726348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,1.0,-641.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
100846,0,Cash loans,F,N,N,0,58500.0,888840.0,29506.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.022625,-23491,365243,-1209.0,-4039,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.7203702026231511,0.015290232064329263,0.524496446363472,0.0701,0.0635,0.9767,,,0.0,0.1379,0.1667,,0.0346,,0.0514,,0.0482,0.0714,0.0658,0.9767,,,0.0,0.1379,0.1667,,0.0353,,0.0535,,0.051,0.0708,0.0635,0.9767,,,0.0,0.1379,0.1667,,0.0352,,0.0523,,0.0492,,block of flats,0.0556,"Stone, brick",No,1.0,1.0,1.0,1.0,-106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,8.0
100847,0,Cash loans,M,Y,Y,0,112500.0,90000.0,9351.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392000000000002,-12757,-3532,-6633.0,-4455,1.0,1,1,1,1,0,0,Laborers,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.6642757720417982,0.7091891096653581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1860.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100848,0,Cash loans,M,Y,Y,0,157500.0,531706.5,34110.0,459000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-14816,-2079,-8895.0,-5151,5.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 2,,0.6633143703661989,0.7194907850918436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1223.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100849,0,Cash loans,F,N,Y,0,225000.0,755190.0,30078.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.020713,-21264,-5217,-12490.0,-1926,,1,1,1,1,1,0,Cooking staff,1.0,3,2,WEDNESDAY,10,0,0,0,0,0,0,Medicine,,0.4964047281986215,0.32173528219668485,0.0134,0.3762,0.9667,0.5444,0.0015,0.0,0.069,0.0417,0.0833,0.0071,0.0109,0.0115,0.0,0.0,0.0137,0.3904,0.9667,0.5622,0.0016,0.0,0.069,0.0417,0.0833,0.0072,0.0119,0.012,0.0,0.0,0.0135,0.3762,0.9667,0.5505,0.0016,0.0,0.069,0.0417,0.0833,0.0072,0.0111,0.0117,0.0,0.0,reg oper account,block of flats,0.0099,"Stone, brick",No,0.0,0.0,0.0,0.0,-1850.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100850,0,Cash loans,M,N,N,0,342000.0,585000.0,17865.0,585000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-13978,365243,-4944.0,-4274,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,7,0,0,0,0,0,0,XNA,,0.6513957052431574,0.2263473957097693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100851,0,Revolving loans,M,Y,Y,0,67500.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.015221,-17796,-1221,-5839.0,-1339,17.0,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Self-employed,,0.7186017518447618,0.3774042489507649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100852,0,Cash loans,M,Y,Y,0,157500.0,1190340.0,63549.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006670999999999999,-19794,-2260,-7567.0,-3310,20.0,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.7114845300812284,0.4879060029806752,0.7610263695502636,0.0784,0.0,0.9896,0.8572,0.0108,0.0,0.0345,0.1667,0.2083,0.113,0.063,0.0799,0.0039,0.0001,0.0798,0.0,0.9896,0.8628,0.0109,0.0,0.0345,0.1667,0.2083,0.1156,0.0689,0.0832,0.0039,0.0001,0.0791,0.0,0.9896,0.8591,0.0109,0.0,0.0345,0.1667,0.2083,0.115,0.0641,0.0813,0.0039,0.0001,org spec account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,-569.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
100853,0,Cash loans,F,N,Y,2,117000.0,276277.5,16825.5,238500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.025164,-13176,-1725,-358.0,-4642,,1,1,0,1,0,0,Cooking staff,4.0,2,2,TUESDAY,13,0,0,0,0,0,0,Kindergarten,0.4231235564923376,0.2474814095146677,0.6380435278721609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100854,0,Cash loans,M,N,N,1,202500.0,485640.0,38938.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.006305,-12418,-677,-661.0,-2060,,1,1,0,1,0,0,Low-skill Laborers,3.0,3,3,SUNDAY,5,0,0,0,1,1,0,Self-employed,0.27684202321055995,0.3899159307848503,0.34578480246959553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1277.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
100855,0,Cash loans,M,Y,N,0,270000.0,770292.0,39330.0,688500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.014464,-16951,-2435,-2057.0,-312,14.0,1,1,1,1,1,0,Drivers,2.0,2,2,MONDAY,5,0,0,0,0,0,0,Self-employed,0.6014452292026281,0.2698458481465077,0.4830501881366946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100856,0,Cash loans,F,N,Y,0,112500.0,364896.0,19233.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-16862,-4356,-5452.0,-405,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,TUESDAY,17,0,0,0,0,0,0,Other,0.5572821791295567,0.7514201927183148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2566.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100857,0,Cash loans,F,N,Y,0,49500.0,153504.0,15084.0,144000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004,-23630,365243,-11244.0,-4708,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.3542247319929012,,0.1186,0.1142,0.9801,0.728,0.0143,0.0,0.2759,0.1667,0.2083,0.048,0.0967,0.1093,0.0,0.0059,0.1208,0.1185,0.9801,0.7387,0.0144,0.0,0.2759,0.1667,0.2083,0.0491,0.1056,0.1138,0.0,0.0062,0.1197,0.1142,0.9801,0.7316,0.0144,0.0,0.2759,0.1667,0.2083,0.0489,0.0983,0.1112,0.0,0.006,reg oper account,block of flats,0.0872,Panel,No,0.0,0.0,0.0,0.0,-787.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100858,0,Cash loans,M,Y,Y,2,270000.0,1467612.0,58333.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-14907,-95,-2699.0,-2004,12.0,1,1,0,1,0,0,Drivers,4.0,2,2,FRIDAY,13,0,1,1,1,0,0,Business Entity Type 3,,0.5452421014657168,0.28812959991785075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-547.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100859,0,Cash loans,F,N,Y,0,270000.0,1225224.0,44140.5,990000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-14004,-2402,-7999.0,-1062,,1,1,0,1,0,1,Core staff,2.0,1,1,TUESDAY,10,0,0,0,0,0,0,Self-employed,0.8738990399798535,0.558863072697854,0.3893387918468769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1719.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,5.0
100860,0,Cash loans,M,N,Y,1,180000.0,711747.0,56362.5,607500.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.010643000000000001,-10241,-732,-2739.0,-1101,,1,1,0,1,0,1,Low-skill Laborers,3.0,2,2,FRIDAY,16,1,1,1,1,0,0,Self-employed,0.2268213898870803,0.4383768427638231,,0.1485,0.1076,0.9846,,,0.16,0.1379,0.3333,,0.1076,,0.1523,,0.0085,0.1513,0.1117,0.9846,,,0.1611,0.1379,0.3333,,0.1101,,0.1586,,0.009000000000000001,0.1499,0.1076,0.9846,,,0.16,0.1379,0.3333,,0.1095,,0.155,,0.0087,,block of flats,0.1216,Panel,No,0.0,0.0,0.0,0.0,-98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100861,0,Cash loans,M,N,N,0,306000.0,2085120.0,72477.0,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-14206,-5632,-185.0,-4669,,1,1,0,1,0,0,Private service staff,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Other,0.32575755920607763,0.6361623696784523,0.34090642641523844,0.0474,0.0891,0.9945,0.8572,0.0131,0.0,0.1207,0.1458,0.2083,0.0344,0.0538,0.043,0.0,0.0144,0.0294,0.0925,0.9901,0.8628,0.0132,0.0,0.0345,0.125,0.2083,0.0071,0.0588,0.014,0.0,0.0,0.0479,0.0891,0.9945,0.8591,0.0132,0.0,0.1207,0.1458,0.2083,0.035,0.0547,0.0437,0.0,0.0147,reg oper account,block of flats,0.0211,"Stone, brick",No,2.0,1.0,2.0,1.0,-931.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
100862,0,Cash loans,M,Y,Y,0,180000.0,957033.0,51120.0,904500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0038130000000000004,-11485,-2140,-196.0,-1049,12.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.32721147583663673,0.4447017559248959,0.7726311345553628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,8.0,0.0,8.0,0.0,-1618.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100863,0,Cash loans,F,N,Y,0,135000.0,253737.0,14296.5,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018634,-23511,365243,-12935.0,-4139,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,0.8489109673128583,0.583910108044577,0.8027454758994178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-698.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100864,0,Cash loans,F,N,Y,0,135000.0,573628.5,27724.5,463500.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.025164,-9132,-126,-183.0,-1785,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,WEDNESDAY,15,1,1,0,1,1,1,Self-employed,0.5638340581195148,0.19510642624096164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100865,0,Cash loans,F,Y,Y,2,112500.0,573628.5,24435.0,463500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006852,-13525,-5070,-3336.0,-3430,13.0,1,1,0,1,0,1,Medicine staff,4.0,3,3,TUESDAY,12,0,0,0,0,0,0,Kindergarten,0.3838040297130752,0.511294568153395,0.4101025731788671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
